query,prediction
10684,TypeB
10685,TypeB
10686,TypeA
10687,TypeA
10688,TypeB
10689,TypeB
10690,TypeA
10691,TypeB
10692,TypeB
10693,TypeA
10694,TypeB
10695,TypeB
10696,TypeB
10697,TypeB
10698,TypeB
10699,TypeB
10700,TypeB
10701,TypeB
10702,TypeB
10703,TypeB
10704,TypeB
10705,TypeB
10706,TypeB
10707,TypeB
10708,TypeB
10709,TypeA
10710,TypeB
10711,TypeB
10712,TypeB
10713,TypeB
10714,TypeB
10715,TypeB
10716,TypeB
10717,TypeB
10718,TypeB
10719,TypeB
10720,TypeB
10721,TypeB
10722,TypeB
10723,TypeB
10724,TypeB
10725,TypeA
10726,TypeB
10727,TypeB
10728,TypeB
10729,TypeB
10730,TypeB
10731,TypeA
10732,TypeB
10733,TypeB
10734,TypeB
10735,TypeB
10736,TypeB
10737,TypeB
10738,TypeB
10739,TypeB
10740,TypeB
10741,TypeB
10742,TypeB
10743,TypeB
10744,TypeB
10745,TypeB
10746,TypeB
10747,TypeB
10748,TypeB
10749,TypeB
10750,TypeB
10751,TypeA
10752,TypeB
10753,TypeB
10754,TypeB
10755,TypeB
10756,TypeB
10757,TypeA
10758,TypeB
10759,TypeB
10760,TypeB
10761,TypeB
10762,TypeB
10763,TypeB
10764,TypeB
10765,TypeB
10766,TypeB
10767,TypeB
10768,TypeA
10769,TypeB
10770,TypeB
10771,TypeB
10772,TypeB
10773,TypeB
10774,TypeB
10775,TypeB
10776,TypeB
10777,TypeA
10778,TypeA
10779,TypeB
10780,TypeB
10781,TypeB
10782,TypeB
10783,TypeB
10784,TypeB
10785,TypeB
10786,TypeB
10787,TypeA
10788,TypeB
10789,TypeB
10790,TypeB
10791,TypeB
10792,TypeB
10793,TypeB
10794,TypeA
10795,TypeB
10796,TypeA
10797,TypeA
10798,TypeB
10799,TypeB
10800,TypeB
10801,TypeB
10802,TypeB
10803,TypeB
10804,TypeB
10805,TypeB
10806,TypeB
10807,TypeB
10808,TypeA
10809,TypeB
10810,TypeA
10811,TypeB
10812,TypeB
10813,TypeB
10814,TypeB
10815,TypeB
10816,TypeB
10817,TypeB
10818,TypeB
10819,TypeB
10820,TypeB
10821,TypeB
10822,TypeB
10823,TypeA
10824,TypeB
10825,TypeA
10826,TypeB
10827,TypeB
10828,TypeB
10829,TypeB
10830,TypeB
10831,TypeB
10832,TypeB
10833,TypeB
10834,TypeB
10835,TypeB
10836,TypeB
10837,TypeB
10838,TypeB
10839,TypeB
10840,TypeB
10841,TypeB
10842,TypeB
10843,TypeB
10844,TypeB
10845,TypeB
10846,TypeB
10847,TypeB
10848,TypeB
10849,TypeA
10850,TypeB
10851,TypeB
10852,TypeB
10853,TypeB
10854,TypeB
10855,TypeB
10856,TypeA
10857,TypeB
10858,TypeB
10859,TypeB
10860,TypeB
10861,TypeB
10862,TypeB
10863,TypeB
10864,TypeB
10865,TypeB
10866,TypeB
10867,TypeB
10868,TypeA
10869,TypeA
10870,TypeB
10871,TypeB
10872,TypeB
10873,TypeB
10874,TypeB
10875,TypeB
10876,TypeB
10877,TypeB
10878,TypeB
10879,TypeB
10880,TypeB
10881,TypeA
10882,TypeB
10883,TypeB
10884,TypeB
10885,TypeB
10886,TypeA
10887,TypeB
10888,TypeB
10889,TypeB
10890,TypeB
10891,TypeA
10892,TypeA
10893,TypeB
10894,TypeB
10895,TypeA
10896,TypeB
10897,TypeB
10898,TypeA
10899,TypeB
10900,TypeB
10901,TypeA
10902,TypeB
10903,TypeA
10904,TypeA
10905,TypeA
10906,TypeB
10907,TypeA
10908,TypeB
10909,TypeB
10910,TypeB
10911,TypeB
10912,TypeB
10913,TypeB
10914,TypeA
10915,TypeB
10916,TypeB
10917,TypeB
10918,TypeB
10919,TypeB
10920,TypeB
10921,TypeB
10922,TypeB
10923,TypeB
10924,TypeB
10925,TypeB
10926,TypeB
10927,TypeB
10928,TypeB
10929,TypeB
10930,TypeB
10931,TypeB
10932,TypeA
10933,TypeB
10934,TypeA
10935,TypeB
10936,TypeB
10937,TypeB
10938,TypeB
10939,TypeB
10940,TypeB
10941,TypeB
10942,TypeB
10943,TypeB
10944,TypeB
10945,TypeB
10946,TypeB
10947,TypeB
10948,TypeB
10949,TypeB
10950,TypeB
10951,TypeA
10952,TypeB
10953,TypeB
10954,TypeB
10955,TypeB
10956,TypeB
10957,TypeA
10958,TypeB
10959,TypeB
10960,TypeB
10961,TypeA
10962,TypeB
10963,TypeB
10964,TypeA
10965,TypeB
10966,TypeB
10967,TypeB
10968,TypeB
10969,TypeB
10970,TypeB
10971,TypeB
10972,TypeB
10973,TypeB
10974,TypeA
10975,TypeB
10976,TypeB
10977,TypeB
10978,TypeB
10979,TypeA
10980,TypeB
10981,TypeA
10982,TypeB
10983,TypeA
10984,TypeB
10985,TypeB
10986,TypeB
10987,TypeB
10988,TypeB
10989,TypeB
10990,TypeA
10991,TypeA
10992,TypeA
10993,TypeB
10994,TypeB
10995,TypeB
10996,TypeB
10997,TypeB
10998,TypeB
10999,TypeA
11000,TypeA
11001,TypeB
11002,TypeB
11003,TypeB
11004,TypeB
11005,TypeA
11006,TypeB
11007,TypeA
11008,TypeB
11009,TypeB
11010,TypeA
11011,TypeB
11012,TypeA
11013,TypeB
11014,TypeB
11015,TypeB
11016,TypeB
11017,TypeB
11018,TypeA
11019,TypeB
11020,TypeB
11021,TypeB
11022,TypeB
11023,TypeB
11024,TypeB
11025,TypeB
11026,TypeB
11027,TypeB
11028,TypeB
11029,TypeB
11030,TypeB
11031,TypeB
11032,TypeA
11033,TypeB
11034,TypeB
11035,TypeB
11036,TypeB
11037,TypeA
11038,TypeA
11039,TypeB
11040,TypeB
11041,TypeB
11042,TypeB
11043,TypeB
11044,TypeB
11045,TypeA
11046,TypeB
11047,TypeA
11048,TypeB
11049,TypeB
11050,TypeB
11051,TypeB
11052,TypeB
11053,TypeB
11054,TypeA
11055,TypeB
11056,TypeB
11057,TypeB
11058,TypeA
11059,TypeA
11060,TypeB
11061,TypeA
11062,TypeB
11063,TypeB
11064,TypeB
11065,TypeB
11066,TypeB
11067,TypeB
11068,TypeA
11069,TypeA
11070,TypeB
11071,TypeB
11072,TypeB
11073,TypeB
11074,TypeB
11075,TypeB
11076,TypeB
11077,TypeA
11078,TypeB
11079,TypeB
11080,TypeB
11081,TypeA
11082,TypeB
11083,TypeA
11084,TypeB
11085,TypeB
11086,TypeB
11087,TypeB
11088,TypeB
11089,TypeB
11090,TypeB
11091,TypeB
11092,TypeB
11093,TypeB
11094,TypeB
11095,TypeA
11096,TypeB
11097,TypeB
11098,TypeB
11099,TypeB
11100,TypeB
11101,TypeB
11102,TypeB
11103,TypeB
11104,TypeB
11105,TypeB
11106,TypeA
11107,TypeB
11108,TypeB
11109,TypeB
11110,TypeA
11111,TypeB
11112,TypeB
11113,TypeB
11114,TypeB
11115,TypeB
11116,TypeB
11117,TypeB
11118,TypeB
11119,TypeB
11120,TypeB
11121,TypeB
11122,TypeA
11123,TypeB
11124,TypeB
11125,TypeB
11126,TypeB
11127,TypeB
11128,TypeA
11129,TypeB
11130,TypeB
11131,TypeB
11132,TypeB
11133,TypeA
11134,TypeB
11135,TypeB
11136,TypeB
11137,TypeB
11138,TypeB
11139,TypeB
11140,TypeB
11141,TypeB
11142,TypeA
11143,TypeB
11144,TypeB
11145,TypeB
11146,TypeB
11147,TypeB
11148,TypeB
11149,TypeA
11150,TypeB
11151,TypeB
11152,TypeB
11153,TypeB
11154,TypeA
11155,TypeB
11156,TypeB
11157,TypeB
11158,TypeB
11159,TypeB
11160,TypeB
11161,TypeB
11162,TypeB
11163,TypeA
11164,TypeA
11165,TypeB
11166,TypeB
11167,TypeB
11168,TypeB
11169,TypeB
11170,TypeB
11171,TypeB
11172,TypeB
11173,TypeB
11174,TypeB
11175,TypeB
11176,TypeB
11177,TypeB
11178,TypeB
11179,TypeB
11180,TypeB
11181,TypeB
11182,TypeB
11183,TypeB
11184,TypeB
11185,TypeB
11186,TypeB
11187,TypeA
11188,TypeB
11189,TypeB
11190,TypeB
11191,TypeB
11192,TypeB
11193,TypeA
11194,TypeB
11195,TypeA
11196,TypeB
11197,TypeB
11198,TypeB
11199,TypeB
11200,TypeA
11201,TypeA
11202,TypeA
11203,TypeA
11204,TypeA
11205,TypeB
11206,TypeB
11207,TypeB
11208,TypeA
11209,TypeB
11210,TypeB
11211,TypeB
11212,TypeB
11213,TypeA
11214,TypeA
11215,TypeA
11216,TypeB
11217,TypeB
11218,TypeA
11219,TypeB
11220,TypeB
11221,TypeB
11222,TypeB
11223,TypeB
11224,TypeB
11225,TypeB
11226,TypeB
11227,TypeA
11228,TypeB
11229,TypeB
11230,TypeB
11231,TypeB
11232,TypeA
11233,TypeB
11234,TypeB
11235,TypeB
11236,TypeB
11237,TypeB
11238,TypeB
11239,TypeB
11240,TypeB
11241,TypeB
11242,TypeB
11243,TypeB
11244,TypeA
11245,TypeB
11246,TypeA
11247,TypeB
11248,TypeB
11249,TypeB
11250,TypeA
11251,TypeA
11252,TypeB
11253,TypeB
11254,TypeB
11255,TypeA
11256,TypeB
11257,TypeB
11258,TypeB
11259,TypeB
11260,TypeB
11261,TypeA
11262,TypeA
11263,TypeB
11264,TypeB
11265,TypeB
11266,TypeB
11267,TypeB
11268,TypeB
11269,TypeB
11270,TypeB
11271,TypeB
11272,TypeB
11273,TypeA
11274,TypeA
11275,TypeB
11276,TypeB
11277,TypeB
11278,TypeB
11279,TypeA
11280,TypeB
11281,TypeB
11282,TypeB
11283,TypeB
11284,TypeB
11285,TypeA
11286,TypeB
11287,TypeA
11288,TypeA
11289,TypeA
11290,TypeA
11291,TypeA
11292,TypeB
11293,TypeB
11294,TypeB
11295,TypeB
11296,TypeB
11297,TypeB
11298,TypeB
11299,TypeA
11300,TypeA
11301,TypeB
11302,TypeA
11303,TypeA
11304,TypeB
11305,TypeB
11306,TypeB
11307,TypeB
11308,TypeA
11309,TypeB
11310,TypeB
11311,TypeB
11312,TypeA
11313,TypeB
11314,TypeB
11315,TypeA
11316,TypeB
11317,TypeA
11318,TypeB
11319,TypeB
11320,TypeB
11321,TypeA
11322,TypeB
11323,TypeB
11324,TypeB
11325,TypeB
11326,TypeB
11327,TypeB
11328,TypeB
11329,TypeB
11330,TypeB
11331,TypeB
11332,TypeB
11333,TypeB
11334,TypeB
11335,TypeB
11336,TypeB
11337,TypeB
11338,TypeB
11339,TypeB
11340,TypeB
11341,TypeA
11342,TypeA
11343,TypeB
11344,TypeB
11345,TypeB
11346,TypeB
11347,TypeB
11348,TypeB
11349,TypeA
11350,TypeA
11351,TypeB
11352,TypeB
11353,TypeA
11354,TypeB
11355,TypeA
11356,TypeB
11357,TypeB
11358,TypeB
11359,TypeB
11360,TypeA
11361,TypeA
11362,TypeA
11363,TypeA
11364,TypeA
11365,TypeB
11366,TypeB
11367,TypeB
11368,TypeB
11369,TypeA
11370,TypeB
11371,TypeB
11372,TypeB
11373,TypeB
11374,TypeA
11375,TypeB
11376,TypeA
11377,TypeB
11378,TypeA
11379,TypeB
11380,TypeA
11381,TypeB
11382,TypeA
11383,TypeA
11384,TypeB
11385,TypeB
11386,TypeB
11387,TypeB
11388,TypeB
11389,TypeB
11390,TypeB
11391,TypeA
11392,TypeB
11393,TypeA
11394,TypeB
11395,TypeA
11396,TypeA
11397,TypeB
11398,TypeB
11399,TypeB
11400,TypeB
11401,TypeB
11402,TypeB
11403,TypeB
11404,TypeB
11405,TypeB
11406,TypeA
11407,TypeB
11408,TypeB
11409,TypeA
11410,TypeA
11411,TypeB
11412,TypeB
11413,TypeA
11414,TypeB
11415,TypeB
11416,TypeA
11417,TypeA
11418,TypeB
11419,TypeB
11420,TypeB
11421,TypeB
11422,TypeB
11423,TypeB
11424,TypeB
11425,TypeB
11426,TypeA
11427,TypeB
11428,TypeA
11429,TypeB
11430,TypeB
11431,TypeA
11432,TypeB
11433,TypeA
11434,TypeB
11435,TypeB
11436,TypeA
11437,TypeA
11438,TypeA
11439,TypeB
11440,TypeB
11441,TypeB
11442,TypeB
11443,TypeB
11444,TypeB
11445,TypeB
11446,TypeA
11447,TypeA
11448,TypeB
11449,TypeB
11450,TypeB
11451,TypeA
11452,TypeA
11453,TypeA
11454,TypeB
11455,TypeA
11456,TypeA
11457,TypeA
11458,TypeB
11459,TypeB
11460,TypeB
11461,TypeB
11462,TypeB
11463,TypeB
11464,TypeB
11465,TypeB
11466,TypeA
11467,TypeB
11468,TypeB
11469,TypeB
11470,TypeA
11471,TypeB
11472,TypeB
11473,TypeB
11474,TypeA
11475,TypeB
11476,TypeB
11477,TypeA
11478,TypeA
11479,TypeB
11480,TypeB
11481,TypeA
11482,TypeB
11483,TypeB
11484,TypeB
11485,TypeB
11486,TypeA
11487,TypeB
11488,TypeB
11489,TypeB
11490,TypeA
11491,TypeA
11492,TypeB
11493,TypeA
11494,TypeB
11495,TypeB
11496,TypeB
11497,TypeA
11498,TypeB
11499,TypeB
11500,TypeB
11501,TypeB
11502,TypeB
11503,TypeB
11504,TypeB
11505,TypeA
11506,TypeB
11507,TypeB
11508,TypeB
11509,TypeB
11510,TypeB
11511,TypeA
11512,TypeA
11513,TypeB
11514,TypeB
11515,TypeA
11516,TypeB
11517,TypeA
11518,TypeB
11519,TypeB
11520,TypeB
11521,TypeB
11522,TypeB
11523,TypeA
11524,TypeB
11525,TypeB
11526,TypeB
11527,TypeB
11528,TypeB
11529,TypeA
11530,TypeB
11531,TypeB
11532,TypeB
11533,TypeB
11534,TypeA
11535,TypeB
11536,TypeB
11537,TypeA
11538,TypeB
11539,TypeA
11540,TypeA
11541,TypeB
11542,TypeB
11543,TypeA
11544,TypeB
11545,TypeA
11546,TypeA
11547,TypeB
11548,TypeB
11549,TypeB
11550,TypeA
11551,TypeB
11552,TypeB
11553,TypeB
11554,TypeB
11555,TypeB
11556,TypeB
11557,TypeB
11558,TypeB
11559,TypeB
11560,TypeB
11561,TypeB
11562,TypeA
11563,TypeB
11564,TypeA
11565,TypeB
11566,TypeA
11567,TypeA
11568,TypeB
11569,TypeB
11570,TypeB
11571,TypeA
11572,TypeB
11573,TypeB
11574,TypeB
11575,TypeB
11576,TypeB
11577,TypeB
11578,TypeB
11579,TypeB
11580,TypeB
11581,TypeB
11582,TypeB
11583,TypeB
11584,TypeA
11585,TypeB
11586,TypeB
11587,TypeB
11588,TypeB
11589,TypeB
11590,TypeB
11591,TypeB
11592,TypeA
11593,TypeB
11594,TypeB
11595,TypeA
11596,TypeB
11597,TypeB
11598,TypeB
11599,TypeB
11600,TypeB
11601,TypeB
11602,TypeB
11603,TypeB
11604,TypeB
11605,TypeB
11606,TypeA
11607,TypeB
11608,TypeB
11609,TypeB
11610,TypeA
11611,TypeB
11612,TypeB
11613,TypeA
11614,TypeA
11615,TypeB
11616,TypeB
11617,TypeA
11618,TypeB
11619,TypeB
11620,TypeB
11621,TypeB
11622,TypeB
11623,TypeB
11624,TypeA
11625,TypeB
11626,TypeB
11627,TypeB
11628,TypeB
11629,TypeB
11630,TypeB
11631,TypeA
11632,TypeB
11633,TypeB
11634,TypeB
11635,TypeB
11636,TypeA
11637,TypeB
11638,TypeB
11639,TypeB
11640,TypeB
11641,TypeB
11642,TypeB
11643,TypeB
11644,TypeB
11645,TypeB
11646,TypeB
11647,TypeA
11648,TypeB
11649,TypeB
11650,TypeB
11651,TypeB
11652,TypeB
11653,TypeA
11654,TypeB
11655,TypeA
11656,TypeA
11657,TypeB
11658,TypeA
11659,TypeB
11660,TypeA
11661,TypeB
11662,TypeB
11663,TypeB
11664,TypeA
11665,TypeB
11666,TypeB
11667,TypeB
11668,TypeB
11669,TypeB
11670,TypeB
11671,TypeB
11672,TypeB
11673,TypeB
11674,TypeB
11675,TypeB
11676,TypeB
11677,TypeB
11678,TypeB
11679,TypeA
11680,TypeB
11681,TypeB
11682,TypeB
11683,TypeB
11684,TypeA
11685,TypeA
11686,TypeB
11687,TypeB
11688,TypeA
11689,TypeB
11690,TypeA
11691,TypeA
11692,TypeB
11693,TypeB
11694,TypeB
11695,TypeA
11696,TypeB
11697,TypeB
11698,TypeB
11699,TypeB
11700,TypeB
11701,TypeB
11702,TypeB
11703,TypeB
11704,TypeB
11705,TypeA
11706,TypeB
11707,TypeB
11708,TypeA
11709,TypeA
11710,TypeB
11711,TypeB
11712,TypeB
11713,TypeB
11714,TypeB
11715,TypeB
11716,TypeA
11717,TypeB
11718,TypeB
11719,TypeA
11720,TypeB
11721,TypeB
11722,TypeA
11723,TypeB
11724,TypeB
11725,TypeA
11726,TypeA
11727,TypeB
11728,TypeB
11729,TypeB
11730,TypeB
11731,TypeB
11732,TypeB
11733,TypeB
11734,TypeB
11735,TypeB
11736,TypeB
11737,TypeB
11738,TypeB
11739,TypeA
11740,TypeB
11741,TypeB
11742,TypeB
11743,TypeB
11744,TypeB
11745,TypeB
11746,TypeB
11747,TypeB
11748,TypeB
11749,TypeB
11750,TypeB
11751,TypeB
11752,TypeB
11753,TypeB
11754,TypeA
11755,TypeA
11756,TypeB
11757,TypeB
11758,TypeB
11759,TypeB
11760,TypeB
11761,TypeB
11762,TypeB
11763,TypeB
11764,TypeB
11765,TypeA
11766,TypeA
11767,TypeA
11768,TypeB
11769,TypeB
11770,TypeB
11771,TypeB
11772,TypeB
11773,TypeA
11774,TypeA
11775,TypeB
11776,TypeB
11777,TypeB
11778,TypeA
11779,TypeB
11780,TypeB
11781,TypeB
11782,TypeA
11783,TypeB
11784,TypeB
11785,TypeB
11786,TypeB
11787,TypeB
11788,TypeA
11789,TypeA
11790,TypeB
11791,TypeB
11792,TypeB
11793,TypeB
11794,TypeB
11795,TypeB
11796,TypeB
11797,TypeB
11798,TypeB
11799,TypeB
11800,TypeB
11801,TypeB
11802,TypeB
11803,TypeB
11804,TypeA
11805,TypeB
11806,TypeB
11807,TypeB
11808,TypeB
11809,TypeB
11810,TypeB
11811,TypeB
11812,TypeB
11813,TypeB
11814,TypeB
11815,TypeB
11816,TypeA
11817,TypeA
11818,TypeA
11819,TypeB
11820,TypeB
11821,TypeA
11822,TypeA
11823,TypeA
11824,TypeB
11825,TypeA
11826,TypeA
11827,TypeA
11828,TypeB
11829,TypeA
11830,TypeB
11831,TypeB
11832,TypeB
11833,TypeA
11834,TypeB
11835,TypeA
11836,TypeB
11837,TypeA
11838,TypeB
11839,TypeB
11840,TypeB
11841,TypeB
11842,TypeB
11843,TypeA
11844,TypeB
11845,TypeA
11846,TypeB
11847,TypeA
11848,TypeB
11849,TypeA
11850,TypeB
11851,TypeB
11852,TypeA
11853,TypeB
11854,TypeA
11855,TypeB
11856,TypeB
11857,TypeA
11858,TypeB
11859,TypeB
11860,TypeB
11861,TypeB
11862,TypeB
11863,TypeA
11864,TypeB
11865,TypeA
11866,TypeA
11867,TypeB
11868,TypeB
11869,TypeB
11870,TypeB
11871,TypeA
11872,TypeB
11873,TypeB
11874,TypeB
11875,TypeB
11876,TypeB
11877,TypeB
11878,TypeB
11879,TypeB
11880,TypeB
11881,TypeB
11882,TypeA
11883,TypeB
11884,TypeA
11885,TypeB
11886,TypeB
11887,TypeB
11888,TypeB
11889,TypeB
11890,TypeB
11891,TypeA
11892,TypeB
11893,TypeB
11894,TypeB
11895,TypeB
11896,TypeA
11897,TypeB
11898,TypeB
11899,TypeB
11900,TypeA
11901,TypeB
11902,TypeB
11903,TypeB
11904,TypeB
11905,TypeB
11906,TypeA
11907,TypeB
11908,TypeB
11909,TypeA
11910,TypeA
11911,TypeB
11912,TypeA
11913,TypeB
11914,TypeB
11915,TypeB
11916,TypeB
11917,TypeB
11918,TypeB
11919,TypeB
11920,TypeB
11921,TypeB
11922,TypeA
11923,TypeB
11924,TypeB
11925,TypeB
11926,TypeB
11927,TypeB
11928,TypeB
11929,TypeA
11930,TypeA
11931,TypeB
11932,TypeA
11933,TypeB
11934,TypeB
11935,TypeB
11936,TypeB
11937,TypeA
11938,TypeB
11939,TypeB
11940,TypeB
11941,TypeA
11942,TypeB
11943,TypeB
11944,TypeB
11945,TypeB
11946,TypeA
11947,TypeB
11948,TypeB
11949,TypeB
11950,TypeB
11951,TypeB
11952,TypeB
11953,TypeB
11954,TypeB
11955,TypeB
11956,TypeA
11957,TypeB
11958,TypeA
11959,TypeB
11960,TypeB
11961,TypeB
11962,TypeB
11963,TypeB
11964,TypeB
11965,TypeB
11966,TypeA
11967,TypeB
11968,TypeB
11969,TypeB
11970,TypeB
11971,TypeB
11972,TypeB
11973,TypeA
11974,TypeB
11975,TypeB
11976,TypeB
11977,TypeA
11978,TypeB
11979,TypeA
11980,TypeA
11981,TypeA
11982,TypeA
11983,TypeA
11984,TypeB
11985,TypeB
11986,TypeA
11987,TypeA
11988,TypeB
11989,TypeB
11990,TypeB
11991,TypeB
11992,TypeB
11993,TypeA
11994,TypeB
11995,TypeB
11996,TypeB
11997,TypeB
11998,TypeB
11999,TypeA
12000,TypeB
12001,TypeA
12002,TypeA
12003,TypeB
12004,TypeA
12005,TypeB
12006,TypeA
12007,TypeA
12008,TypeB
12009,TypeB
12010,TypeA
12011,TypeB
12012,TypeB
12013,TypeA
12014,TypeA
12015,TypeB
12016,TypeB
12017,TypeA
12018,TypeB
12019,TypeA
12020,TypeB
12021,TypeB
12022,TypeA
12023,TypeB
12024,TypeB
12025,TypeB
12026,TypeB
12027,TypeB
12028,TypeB
12029,TypeA
12030,TypeB
12031,TypeA
12032,TypeB
12033,TypeB
12034,TypeA
12035,TypeA
12036,TypeB
12037,TypeB
12038,TypeB
12039,TypeA
12040,TypeB
12041,TypeB
12042,TypeB
12043,TypeA
12044,TypeB
12045,TypeB
12046,TypeB
12047,TypeB
12048,TypeB
12049,TypeA
12050,TypeB
12051,TypeB
12052,TypeB
12053,TypeB
12054,TypeB
12055,TypeB
12056,TypeB
12057,TypeB
12058,TypeB
12059,TypeB
12060,TypeB
12061,TypeB
12062,TypeB
12063,TypeB
12064,TypeB
12065,TypeB
12066,TypeA
12067,TypeB
12068,TypeB
12069,TypeB
12070,TypeB
12071,TypeB
12072,TypeA
12073,TypeB
12074,TypeA
12075,TypeB
12076,TypeB
12077,TypeA
12078,TypeB
12079,TypeB
12080,TypeB
12081,TypeB
12082,TypeA
12083,TypeA
12084,TypeB
12085,TypeA
12086,TypeB
12087,TypeB
12088,TypeA
12089,TypeA
12090,TypeB
12091,TypeA
12092,TypeB
12093,TypeA
12094,TypeB
12095,TypeB
12096,TypeB
12097,TypeB
12098,TypeA
12099,TypeB
12100,TypeB
12101,TypeA
12102,TypeB
12103,TypeB
12104,TypeB
12105,TypeB
12106,TypeB
12107,TypeB
12108,TypeB
12109,TypeA
12110,TypeB
12111,TypeA
12112,TypeA
12113,TypeA
12114,TypeB
12115,TypeB
12116,TypeB
12117,TypeA
12118,TypeB
12119,TypeA
12120,TypeB
12121,TypeB
12122,TypeB
12123,TypeB
12124,TypeB
12125,TypeB
12126,TypeB
12127,TypeA
12128,TypeB
12129,TypeB
12130,TypeB
12131,TypeB
12132,TypeB
12133,TypeA
12134,TypeA
12135,TypeB
12136,TypeB
12137,TypeB
12138,TypeB
12139,TypeA
12140,TypeB
12141,TypeB
12142,TypeA
12143,TypeB
12144,TypeB
12145,TypeB
12146,TypeB
12147,TypeB
12148,TypeB
12149,TypeB
12150,TypeB
12151,TypeB
12152,TypeA
12153,TypeB
12154,TypeA
12155,TypeA
12156,TypeB
12157,TypeB
12158,TypeB
12159,TypeB
12160,TypeA
12161,TypeB
12162,TypeA
12163,TypeB
12164,TypeB
12165,TypeA
12166,TypeB
12167,TypeA
12168,TypeB
12169,TypeA
12170,TypeA
12171,TypeB
12172,TypeB
12173,TypeA
12174,TypeB
12175,TypeB
12176,TypeB
12177,TypeB
12178,TypeB
12179,TypeB
12180,TypeB
12181,TypeB
12182,TypeB
12183,TypeB
12184,TypeB
12185,TypeB
12186,TypeB
12187,TypeB
12188,TypeB
12189,TypeB
12190,TypeB
12191,TypeB
12192,TypeB
12193,TypeB
12194,TypeB
12195,TypeB
12196,TypeB
12197,TypeA
12198,TypeB
12199,TypeA
12200,TypeB
12201,TypeB
12202,TypeB
12203,TypeB
12204,TypeB
12205,TypeB
12206,TypeB
12207,TypeB
12208,TypeA
12209,TypeB
12210,TypeB
12211,TypeB
12212,TypeB
12213,TypeA
12214,TypeB
12215,TypeA
12216,TypeA
12217,TypeB
12218,TypeA
12219,TypeA
12220,TypeA
12221,TypeB
12222,TypeB
12223,TypeB
12224,TypeB
12225,TypeB
12226,TypeA
12227,TypeB
12228,TypeA
12229,TypeB
12230,TypeB
12231,TypeA
12232,TypeA
12233,TypeB
12234,TypeB
12235,TypeB
12236,TypeB
12237,TypeB
12238,TypeB
12239,TypeB
12240,TypeB
12241,TypeA
12242,TypeB
12243,TypeB
12244,TypeA
12245,TypeB
12246,TypeB
12247,TypeB
12248,TypeB
12249,TypeA
12250,TypeB
12251,TypeB
12252,TypeB
12253,TypeB
12254,TypeB
12255,TypeB
12256,TypeB
12257,TypeA
12258,TypeB
12259,TypeB
12260,TypeB
12261,TypeB
12262,TypeB
12263,TypeB
12264,TypeB
12265,TypeB
12266,TypeA
12267,TypeB
12268,TypeB
12269,TypeB
12270,TypeB
12271,TypeA
12272,TypeB
12273,TypeA
12274,TypeA
12275,TypeA
12276,TypeB
12277,TypeB
12278,TypeA
12279,TypeA
12280,TypeA
12281,TypeB
12282,TypeA
12283,TypeB
12284,TypeB
12285,TypeB
12286,TypeB
12287,TypeB
12288,TypeA
12289,TypeB
12290,TypeB
12291,TypeB
12292,TypeB
12293,TypeB
12294,TypeA
12295,TypeB
12296,TypeB
12297,TypeA
12298,TypeB
12299,TypeB
12300,TypeA
12301,TypeB
12302,TypeB
12303,TypeB
12304,TypeB
12305,TypeA
12306,TypeB
12307,TypeB
12308,TypeA
12309,TypeA
12310,TypeB
12311,TypeB
12312,TypeA
12313,TypeB
12314,TypeA
12315,TypeB
12316,TypeB
12317,TypeA
12318,TypeB
12319,TypeB
12320,TypeB
12321,TypeB
12322,TypeB
12323,TypeB
12324,TypeB
12325,TypeA
12326,TypeA
12327,TypeB
12328,TypeB
12329,TypeB
12330,TypeB
12331,TypeB
12332,TypeA
12333,TypeB
12334,TypeB
12335,TypeB
12336,TypeA
12337,TypeB
12338,TypeB
12339,TypeB
12340,TypeA
12341,TypeB
12342,TypeB
12343,TypeB
12344,TypeB
12345,TypeB
12346,TypeA
12347,TypeB
12348,TypeB
12349,TypeB
12350,TypeB
12351,TypeB
12352,TypeB
12353,TypeB
12354,TypeB
12355,TypeB
12356,TypeB
12357,TypeB
12358,TypeB
12359,TypeB
12360,TypeB
12361,TypeB
12362,TypeA
12363,TypeB
12364,TypeB
12365,TypeB
12366,TypeB
12367,TypeB
12368,TypeB
12369,TypeB
12370,TypeA
12371,TypeA
12372,TypeA
12373,TypeB
12374,TypeB
12375,TypeB
12376,TypeB
12377,TypeB
12378,TypeB
12379,TypeB
12380,TypeB
12381,TypeB
12382,TypeB
12383,TypeB
12384,TypeB
12385,TypeB
12386,TypeB
12387,TypeB
12388,TypeA
12389,TypeB
12390,TypeB
12391,TypeB
12392,TypeB
12393,TypeB
12394,TypeB
12395,TypeB
12396,TypeB
12397,TypeB
12398,TypeB
12399,TypeB
12400,TypeB
12401,TypeB
12402,TypeB
12403,TypeB
12404,TypeB
12405,TypeA
12406,TypeA
12407,TypeB
12408,TypeB
12409,TypeB
12410,TypeA
12411,TypeB
12412,TypeB
12413,TypeB
12414,TypeB
12415,TypeB
12416,TypeA
12417,TypeB
12418,TypeB
12419,TypeB
12420,TypeB
12421,TypeB
12422,TypeB
12423,TypeB
12424,TypeB
12425,TypeB
12426,TypeB
12427,TypeB
12428,TypeB
12429,TypeB
12430,TypeB
12431,TypeB
12432,TypeB
